,track_id,artists,album_name,track_name,popularity,duration_ms,explicit,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,time_signature,track_genre,popularity_1,popularity_box,popularity_manual,popularity_log,popularity_raiz,popularity_minmax
8176,26mEAWqLxqfhuD26gMtYIa,Giacomo Puccini;Luciano Pavarotti;Mirella Freni;Rolando Panerai;Berliner Philharmoniker;Herbert von Karajan,Puccini: La Bohème,"La bohème, SC 67 / Act 3: ""Mimì è tanto malata!""",25,201133,False,0.193,0.318,C_D,-14.473,major,0.0472,0.975,0.463,0.323,0.156,171.161,compas_3,opera,26,11.36205005167573,-0.08500255102040816,3.2188758248682006,5.0,0.25510204081632654
8177,7LSEZdl5OWGi1p16TJ11rW,Norbert Leo Butz,Big Fish (Original Broadway Cast Recording),How It Ends,29,223933,False,0.272,0.271,B,-11.421,major,0.0348,0.913,2.57e-05,0.0779,0.15,77.301,compas_4,show-tunes,30,12.627788381159416,-0.044186224489795915,3.367295829986474,5.385164807134504,0.29591836734693877
8178,50XBRLPcMBn5vQFN1m6tLI,Hans Zimmer;Henning Lohner;Martin Tillman;Fiachra Trench,Hans Zimmer: Epic Scores,This Is Going To Hurt,21,167133,False,0.234,0.381,D,-20.132,major,0.0875,0.801,0.87,0.138,0.0384,179.984,compas_3,german,22,10.026895844877238,-0.1258188775510204,3.044522437723423,4.58257569495584,0.21428571428571427
8179,5waHhqlk8iTweFuHeZz9CZ,Bullet For My Valentine,Release Your ANGER,Stitches,5,301426,True,0.547,0.941,C_D,-4.631,major,0.0824,5.72e-06,0.000756,0.323,0.331,100.007,compas_4,alt-rock,6,3.4085529277244886,-0.2890841836734694,1.6094379124341003,2.23606797749979,0.0510204081632653
8180,3zuSIwTq0InjvEKh7slHrk,D-Mind;Anklebreaker,Can't Get Enough,Can't Get Enough - Radio Edit,20,154309,False,0.507,0.836,E,-4.929,major,0.0359,0.0638,0.0034,0.29,0.209,147.795,compas_4,hardstyle,21,9.680352568636778,-0.13602295918367346,2.995732273553991,4.47213595499958,0.2040816326530612
8181,4f1tQ7QYq0WihANZEdAGCp,Gilberto Santa Rosa,Una Navidad Con Gilberto,Me Gustan las Navidades,28,271573,False,0.769,0.793,D,-5.893,minor,0.0671,0.581,2.39e-06,0.0926,0.915,102.082,compas_4,salsa,29,12.31712296918866,-0.054390306122448974,3.332204510175204,5.291502622129181,0.2857142857142857
8182,6KIS5YIZAyeiFNx1aE1OhY,Sade,The Best of Sade,Hang on to Your Love,62,270466,False,0.846,0.703,C,-5.76,major,0.0301,0.147,1.21e-05,0.071,0.964,107.767,compas_4,british,63,21.478291587138298,0.2925484693877551,4.127134385045092,7.874007874011811,0.6326530612244897
8183,4X5norWDCL1vfqFL0eaXMA,Xaon,The Lethean,And yet I Smile,20,448533,False,0.492,0.865,G,-9.286,major,0.0605,3.02e-05,0.0567,0.244,0.293,105.0,compas_4,death-metal,21,9.680352568636778,-0.13602295918367346,2.995732273553991,4.47213595499958,0.2040816326530612
8184,3e5UDAmMzMUM95PqjVHC4L,Andrew Belle,The Ladder,The Ladder,55,227128,False,0.681,0.608,G_A,-8.369,major,0.0339,0.62,0.000425,0.136,0.315,123.991,compas_4,acoustic,56,19.7712352874217,0.2211198979591837,4.007333185232471,7.416198487095663,0.5612244897959183
8185,6H6KvuRMmVVIyf5O4Aispk,Mark Farina;Homero Espinosa,The Story,The Story,31,518977,False,0.752,0.722,G_A,-10.338,major,0.0587,0.253,0.574,0.101,0.524,98.989,compas_4,chicago-house,32,13.238600799126141,-0.02377806122448979,3.4339872044851463,5.5677643628300215,0.31632653061224486
8186,733tju3KUeatsbjcTRQ04i,Original Broadway Cast of Hamilton,Hamilton (Original Broadway Cast Recording),Yorktown (The World Turned Upside Down),64,242587,True,0.76,0.883,A,-5.397,minor,0.25,0.297,0.0,0.727,0.51,98.012,compas_4,show-tunes,65,21.953773719250943,0.31295663265306123,4.1588830833596715,8.0,0.6530612244897959
8187,2iv6WW9vINyoRV8UTemp0n,Owl City;Carly Rae Jepsen,Tutti in piscina Canzoni per bambini,Good Time,0,205647,False,0.569,0.899,D_E,-3.757,major,0.15,0.0304,3.86e-06,0.424,0.625,126.054,compas_4,indie,1,0.0,-0.3401045918367347,0.0,0.0,0.0
8188,3OC2C8IpFhbUJTeMe55QYn,ENHYPEN,MANIFESTO : DAY 1,ParadoXXX Invasion,72,187490,False,0.727,0.863,C_D,-3.181,major,0.0879,0.0298,0.0,0.334,0.72,94.952,compas_4,k-pop,73,23.80736661798866,0.3945892857142857,4.276666119016055,8.48528137423857,0.7346938775510203
8189,6UXKlkUVKfTK2lrnuGM3tI,Andrew Lloyd Webber;Carrie Hope Fletcher,West Coast,Unbreakable - From Andrew Lloyd Webber’s “Cinderella”,0,161186,False,0.374,0.06,A,-18.598,minor,0.0683,0.944,0.0,0.105,0.0825,71.612,compas_4,show-tunes,1,0.0,-0.3401045918367347,0.0,0.0,0.0
8190,42K9hlQFTtleHh2bl9tHOX,Deekline;Trigga;David Boomah;Specimen A;Navigator,General Levy presents Welcome To The Jungle + Mix by Deekline & Ed Solo,Duppy Destroyers - Jungle Roller Mix,11,325517,False,0.595,0.943,F_G,-1.664,major,0.0448,0.0175,7.31e-05,0.0902,0.741,174.028,compas_4,breakbeat,12,6.242708657341049,-0.227859693877551,2.3978952727983707,3.3166247903554,0.11224489795918366
8191,0ogBezZTS2EgTbET8eiZhB,CoComelon,Nursery Rhymes by CoComelon,"One Potato, Two Potatoes",45,118218,False,0.906,0.327,E,-12.624,major,0.0608,0.492,0.0,0.115,0.966,129.996,compas_4,children,46,17.19797952905159,0.11907908163265307,3.8066624897703196,6.708203932499369,0.4591836734693877
8192,2q2atJsGhvwWiMeeDAyztu,Kevin Roldan;Bryant Myers;Lyanno,Perreo Tenebroso Vol. 5,Hasta Abajo,0,229826,False,0.714,0.671,F,-5.119,major,0.362,0.292,0.0,0.325,0.641,169.727,compas_4,reggaeton,1,0.0,-0.3401045918367347,0.0,0.0,0.0
8193,3L60Vu9qmY6fg2QroRIxgi,Janis Joplin,Pearl (Legacy Edition),Cry Baby,63,238600,False,0.474,0.418,C,-9.654,major,0.0299,0.514,0.000343,0.0535,0.504,83.308,compas_3,psych-rock,64,21.71667426250859,0.30275255102040816,4.143134726391533,7.937253933193772,0.6428571428571428
8194,5j8hhWf7dxILKgMsRSScbM,Zoé,Alternativo diferente latino,Poli / Love - En Vivo,0,256359,False,0.553,0.722,G,-7.794,major,0.0327,0.101,2.83e-05,0.958,0.257,91.267,compas_4,alt-rock,1,0.0,-0.3401045918367347,0.0,0.0,0.0
8195,2m7IC7dWGck4NNP1VRUiGY,Palito Ortega,Palito Ortega y Sus Exitos,Se Parece a Mi Mama,32,168437,False,0.688,0.33,G,-13.732,minor,0.0327,0.564,0.0,0.315,0.935,121.73,compas_4,rock-n-roll,33,13.539043779555067,-0.013573979591836729,3.4657359027997265,5.656854249492381,0.32653061224489793
8196,6zSuCSwHwTzMljf78Y6cdW,Noisecream,"Robocream (Original Roboquest Soundtrack), Pt. 2",Sector,15,161892,False,0.594,0.939,F,-3.892,minor,0.17,0.000143,0.827,0.361,0.369,171.958,compas_4,club,16,7.852788905213304,-0.18704336734693877,2.70805020110221,3.872983346207417,0.1530612244897959
8197,2UKK9UEbKlykbmLVP1zWIQ,Sukhwinder Singh,Rab Ne Bana Di Jodi (Original),Haule Haule,63,263967,False,0.712,0.776,F,-7.424,minor,0.213,0.541,2.17e-06,0.0896,0.96,89.934,compas_4,hip-hop,64,21.71667426250859,0.30275255102040816,4.143134726391533,7.937253933193772,0.6428571428571428
8198,1N8B733LdAY38W9kTkXTLO,Blutengel,Wir sind das Licht,Wir sind das Licht,22,271057,False,0.532,0.868,G_A,-4.761,major,0.0351,0.00439,0.0393,0.0931,0.739,116.004,compas_4,industrial,23,10.368038289196615,-0.11561479591836735,3.091042453358316,4.69041575982343,0.22448979591836732
8199,09pr5CPnpXjEQKRqgI7ZnZ,Höhner,Da Simmer Dabei... Die Grössten Partyhits! (Gold Edition),Echte Fründe - Remake '97,29,141200,False,0.643,0.902,F,-3.798,major,0.0376,0.038,0.000439,0.188,0.917,127.013,compas_4,party,30,12.627788381159416,-0.044186224489795915,3.367295829986474,5.385164807134504,0.29591836734693877
8200,006tmNZLXEXPqdb23wwSN1,İlhan İrem,Bezginin Gizli Mektupları,Yemyeşil Bir Deniz,44,358173,False,0.486,0.568,A,-9.199,minor,0.0417,0.652,0.0,0.834,0.65,127.184,compas_4,jazz,45,16.93050555060882,0.108875,3.784189633918261,6.6332495807108,0.44897959183673464
8201,6dxbdD5E6SILwAfBk5NTC2,Los Prisioneros,Rock un sentimiento vol. I,Estrechez De Corazón,0,383573,False,0.66,0.742,B,-8.08,major,0.034,0.00151,4.04e-06,0.15,0.46,130.271,compas_4,hard-rock,1,0.0,-0.3401045918367347,0.0,0.0,0.0
8202,4Cky7XJvdbpXZHWxO3mUpg,KM,Bunny Girl,Bunny Girl,45,86539,True,0.728,0.575,E,-12.309,minor,0.125,0.5,0.0,0.546,0.546,135.095,compas_4,anime,46,17.19797952905159,0.11907908163265307,3.8066624897703196,6.708203932499369,0.4591836734693877
8203,04aAxqtGp5pv12UXAg4pkq,Fall Out Boy,American Beauty/American Psycho,Centuries,80,228360,False,0.393,0.858,E,-2.868,minor,0.0729,0.00359,0.0,0.102,0.56,176.042,compas_4,emo,81,25.59194370971447,0.4762219387755102,4.382026634673881,8.94427190999916,0.8163265306122448
8204,0vje1g0dkLILsDpxXTcBaJ,The Maine,Alternative Christmas 2022,Santa Stole My Girlfriend,0,182960,False,0.677,0.493,G,-6.595,major,0.0323,0.601,0.0,0.306,0.738,107.993,compas_4,punk-rock,1,0.0,-0.3401045918367347,0.0,0.0,0.0
8205,2LzHS1XsclUlk388WnJB2p,Manuel Straube;Ilja Richter;Rainer Basedow;Cusch Jung,Der König der Löwen (Sonderausgabe/Deutscher Original Film-Soundtrack),"Hakuna Matata - aus ""Der König der Löwen""/Deutscher Original Film-Soundtrack",31,212680,False,0.439,0.504,C,-10.374,major,0.219,0.667,1.27e-05,0.161,0.668,169.336,compas_4,disney,32,13.238600799126141,-0.02377806122448979,3.4339872044851463,5.5677643628300215,0.31632653061224486
8206,26u6HGjzExhRZD5ifgTBnG,Ankur Tewari;The Ghalat Family,Side B,Dil Haare,38,268512,False,0.624,0.576,A,-7.976,major,0.0297,0.175,0.00232,0.127,0.422,128.057,compas_4,singer-songwriter,39,15.280032454654798,0.04765051020408164,3.6375861597263857,6.164414002968976,0.3877551020408163
8207,5SVTbS8J1yBQzbO88Kwh5Y,Sheezay,Saage Poren,Saage Poren,29,226304,False,0.453,0.906,F,-4.2,minor,0.17,0.0149,0.0,0.0969,0.526,78.656,compas_4,malay,30,12.627788381159416,-0.044186224489795915,3.367295829986474,5.385164807134504,0.29591836734693877
8208,0RRFR09sDU4CyQIE4VkhDp,SPYAIR,BEST OF THE BEST,イマジネーション,50,180133,False,0.485,0.94,C_D,-2.954,major,0.0599,0.00227,1.48e-05,0.161,0.593,101.929,compas_4,anime,51,18.506432523878726,0.17009948979591838,3.912023005428146,7.0710678118654755,0.5102040816326531
8209,6U67bz1ggGoOUllUOvfKFF,Oliver Schories;Joris Delacroix,Sunset,Sunset - Joris Delacroix Remix,46,467660,False,0.719,0.631,D,-9.365,minor,0.0363,0.0672,0.69,0.17,0.0457,121.99,compas_3,minimal-techno,47,17.46345230595361,0.12928316326530612,3.828641396489095,6.782329983125268,0.4693877551020408
8210,2MwrFzPLPhx12QF3xjfXjR,SWARM;I-Exist,In My Dreams,In My Dreams,41,310857,False,0.431,0.93,G_A,-2.854,major,0.146,0.00309,0.00937,0.354,0.191,104.971,compas_4,club,42,16.11545934946364,0.07826275510204082,3.713572066704308,6.4031242374328485,0.4183673469387755
8211,6UPkgLF8SfiVmVGy5RYvIc,Ella Fitzgerald,World's Best Christmas Playlist,Frosty The Snowman,0,131733,False,0.579,0.502,G_A,-7.57,major,0.0513,0.733,0.0,0.281,0.836,76.783,compas_4,blues,1,0.0,-0.3401045918367347,0.0,0.0,0.0
8212,47eegRsZAnFulGZf4vNdTI,Malibu,One Life,Tilting On Windmills,20,498065,False,0.159,0.167,F,-18.523,minor,0.0434,0.924,0.887,0.108,0.0247,132.166,compas_4,club,21,9.680352568636778,-0.13602295918367346,2.995732273553991,4.47213595499958,0.2040816326530612
8213,2D45g1KUrRrHYFYpHfCns6,QUEEN BEE,催眠術,催眠術,48,222278,False,0.723,0.69,F,-3.777,minor,0.0289,0.0547,0.0,0.0887,0.766,99.981,compas_4,j-dance,49,17.988619816401375,0.14969132653061226,3.871201010907891,6.928203230275509,0.4897959183673469
8214,7cTf7hWKRLHEI2Wvcyxc1w,Julio Sosa,"100 Tangos, Vol. 4",El Ciruja,21,183226,False,0.606,0.486,C_D,-4.318,major,0.0822,0.932,2.96e-05,0.284,0.514,121.019,compas_3,tango,22,10.026895844877238,-0.1258188775510204,3.044522437723423,4.58257569495584,0.21428571428571427
8215,4jEl93fC34ZtDkX0CLlAYP,Jimmy Buffett,Best 70s Rock Tunes,Survive,0,291400,False,0.448,0.13,C,-16.808,major,0.0318,0.399,1.05e-05,0.103,0.369,146.689,compas_4,singer-songwriter,1,0.0,-0.3401045918367347,0.0,0.0,0.0
8216,1qXXsm5HOx6lssCY9Sct2E,Ihsahn,Arktis.,Celestial Violence,41,324640,False,0.435,0.498,A_B,-8.681,major,0.0356,0.00212,0.00748,0.0827,0.0563,138.075,compas_4,black-metal,42,16.11545934946364,0.07826275510204082,3.713572066704308,6.4031242374328485,0.4183673469387755
8217,209pScL6fUhISxcLWkB6rf,Anirudh Ravichander,Vikram (Original Background Score),Lokiverse - Background Score,73,156330,False,0.64,0.86,G,-4.481,major,0.101,0.302,0.468,0.109,0.516,96.996,compas_4,hip-hop,74,24.034005709017745,0.40479336734693877,4.290459441148391,8.54400374531753,0.7448979591836734
8218,1buyVwANplE94gQQNvuESP,Plan 4,En Mil Pedazos,En Mil Pedazos,30,160866,False,0.478,0.966,G,-3.037,major,0.211,0.000424,0.018,0.213,0.562,173.953,compas_4,heavy-metal,31,12.934896461743111,-0.03398214285714285,3.4011973816621555,5.477225575051661,0.3061224489795918
8219,6U1lVc31cvMSvmJnZlZjtP,Judi Cranston,"Shake, Shake, Rattle and Rock n' Roll","Wibble, Wobble",48,99320,False,0.637,0.528,C,-7.835,major,0.0891,0.39,0.0,0.118,0.962,100.659,compas_4,children,49,17.988619816401375,0.14969132653061226,3.871201010907891,6.928203230275509,0.4897959183673469
8220,6A2iDNVYZGm3HAzLN9DuT5,Uwe Kröger,Rebecca - Cast Album,Kein Lächeln war je so kalt,25,306960,False,0.459,0.555,E,-8.562,major,0.108,0.735,0.0,0.257,0.335,89.917,compas_4,show-tunes,26,11.36205005167573,-0.08500255102040816,3.2188758248682006,5.0,0.25510204081632654
8221,4Szvj7fFprXZhJLjanbTo8,Idlefon;Siavash Amini,Intensive Collectivity Known As City,Pretend It's Spring,0,246625,False,0.463,0.502,A_B,-16.713,major,0.0495,0.764,0.892,0.183,0.347,120.005,compas_4,iranian,1,0.0,-0.3401045918367347,0.0,0.0,0.0
8222,07od6wz8rrAeXVYQoXZU2W,RØNIN,I JUST FKN HATE YOU NOW,I JUST FKN HATE YOU NOW,54,112692,True,0.57,0.223,F_G,-12.637,major,0.249,0.101,0.000614,0.175,0.529,130.021,compas_4,sad,55,19.521502144146858,0.21091581632653061,3.9889840465642745,7.3484692283495345,0.5510204081632653
8223,5R4YNUrn32685RHjuDg5NK,Eisregen,Leblos,Leblos,29,234013,True,0.458,0.963,B,-5.455,minor,0.0623,2.4e-05,2.31e-05,0.156,0.607,74.991,compas_4,black-metal,30,12.627788381159416,-0.044186224489795915,3.367295829986474,5.385164807134504,0.29591836734693877
8224,1r90s8G6nq0xa3pgL4ZwHX,Carajo;Ciro Pertusi,Constrictor,Constrictor,23,280426,False,0.628,0.801,F_G,-4.424,major,0.0312,0.0319,1.13e-06,0.0895,0.274,99.989,compas_4,heavy-metal,24,10.704093673314715,-0.10541071428571427,3.1354942159291497,4.795831523312719,0.2346938775510204
8225,61IEe4ujPKOU7OIyubydfz,Silk Route,Boondein,Dooba Dooba,56,303020,False,0.716,0.562,F,-8.741,major,0.0315,0.529,0.000133,0.0928,0.533,105.004,compas_4,indian,57,20.019432636063787,0.23132397959183673,4.02535169073515,7.483314773547883,0.5714285714285714
8226,3bKRgjtGpj3QwS0I5M216r,Stonewall Jackson,Here's To Hank,Your Cheatin' Heart,11,154666,False,0.525,0.438,C,-8.703,major,0.0289,0.639,0.0,0.146,0.632,118.362,compas_4,honky-tonk,12,6.242708657341049,-0.227859693877551,2.3978952727983707,3.3166247903554,0.11224489795918366
8227,0mC7xlzNHya27KtJll2h4w,a-ha,True North,Make Me Understand,10,238706,False,0.616,0.829,B,-7.225,minor,0.0401,0.0306,0.0102,0.237,0.49,108.014,compas_4,synth-pop,11,5.8125094930281485,-0.23806377551020408,2.302585092994046,3.1622776601683795,0.1020408163265306
8228,5h2KtePTFGLYjtNTy0cQ4c,Juanes,Pop x siempre,Esto No Acaba,0,161880,False,0.77,0.657,C,-7.658,major,0.0386,0.4,5.89e-05,0.29,0.846,92.008,compas_4,latin,1,0.0,-0.3401045918367347,0.0,0.0,0.0
8229,0mZlsjRxRwzgdexzQKkxVj,Kyle Edwards;DJ Bake,Just Dance,Sex with Me,18,123480,True,0.866,0.75,C_D,-5.416,minor,0.33,0.142,9.36e-06,0.141,0.527,139.977,compas_4,club,19,8.969625604450872,-0.15643112244897958,2.8903717578961645,4.242640687119285,0.18367346938775508
8230,3hNyVKzZ1c26umuL3K5WEX,Titãs,As Grandes Décadas Da Música Popular Brasileira,Enquanto Houver Sol,47,183093,False,0.665,0.596,E,-3.896,major,0.0267,0.149,4.84e-05,0.327,0.207,115.265,compas_4,mpb,48,17.726980966613603,0.1394872448979592,3.8501476017100584,6.855654600401044,0.47959183673469385
8231,2YIwbqHgUxVOXo3GNSHvku,Nogizaka46,気づいたら片想い TypeD,ダンケシェーン,21,222653,False,0.507,0.914,E,-4.169,minor,0.0547,0.238,0.0,0.273,0.687,158.029,compas_4,j-idol,22,10.026895844877238,-0.1258188775510204,3.044522437723423,4.58257569495584,0.21428571428571427
8232,0bzJSr8vU8yO6Fzy5XJS53,大原ゆい子,オンリー,オンリー,44,230400,False,0.565,0.812,A,-4.613,minor,0.0431,0.00188,2.68e-05,0.149,0.68,150.105,compas_4,anime,45,16.93050555060882,0.108875,3.784189633918261,6.6332495807108,0.44897959183673464
8233,7ekkXS4zj1yw1Kb9fMqC8v,Massano,Symbolism,In Your Eyes,36,393448,False,0.712,0.672,B,-9.309,major,0.0538,0.111,0.883,0.0864,0.122,121.989,compas_4,techno,37,14.710717232258322,0.027242346938775516,3.58351893845611,6.0,0.36734693877551017
8234,0hNPo5brQ2MLlrdVKZfHK9,Thaman S;Sid Sriram,Kalaavathi - Sarkaru Vaari Paata,Kalaavathi,68,242322,False,0.392,0.574,F,-5.744,major,0.0336,0.627,0.0,0.532,0.446,65.528,compas_4,pop-film,69,22.889855407731496,0.35377295918367346,4.219507705176107,8.246211251235321,0.6938775510204082
8235,1L4ntmBIXfdF6mZSbWhT5D,Fred Cheng,"逆著風 (劇集 ""失憶24小時"" 主題曲)","逆著風 - 劇集 ""大步走"" 主題曲",20,198304,False,0.59,0.511,F_G,-6.714,minor,0.0275,0.26,0.0,0.0862,0.45,118.12,compas_4,cantopop,21,9.680352568636778,-0.13602295918367346,2.995732273553991,4.47213595499958,0.2040816326530612
8236,1UEUzTALPqCT2oDJ3LoQfC,Banda Eva,Sem Filtro,Sem Filtro,41,229032,False,0.832,0.635,C_D,-8.272,minor,0.112,0.286,8.45e-06,0.459,0.64,131.964,compas_4,samba,42,16.11545934946364,0.07826275510204082,3.713572066704308,6.4031242374328485,0.4183673469387755
8237,6VZtlfW1dcVjoXaSWETaeO,Elov & Beny,En Riktig Man,En Riktig Man,40,166124,False,0.654,0.849,E,-5.033,minor,0.098,0.0919,0.0,0.326,0.763,119.961,compas_4,swedish,41,15.83934639933119,0.06805867346938776,3.6888794541139363,6.324555320336759,0.4081632653061224
8238,5pNGsdLuc9AQXmoDTO5jTs,The Prodigy,The Day Is My Enemy,The Day Is My Enemy,11,264947,False,0.536,0.959,B,-4.912,minor,0.0538,0.0017,0.00645,0.565,0.519,105.99,compas_4,breakbeat,12,6.242708657341049,-0.227859693877551,2.3978952727983707,3.3166247903554,0.11224489795918366
8239,3672DNEisN5yExyR4KUPww,Blind Melon,REGNIG DAG,No Rain,0,217200,False,0.359,0.573,A,-6.054,major,0.0326,0.665,0.000178,0.136,0.562,73.368,compas_4,alternative,1,0.0,-0.3401045918367347,0.0,0.0,0.0
8240,1OIQlcvZ7eKfm3opuKMgJ6,Alejo;Feid;ROBI,Homecoming Latin Party,Pantysito,0,240413,True,0.83,0.739,G,-5.395,minor,0.0627,0.136,2.11e-06,0.162,0.631,97.993,compas_4,latino,1,0.0,-0.3401045918367347,0.0,0.0,0.0
8241,7nYPy6SVtSg8snrv8kyDvU,Almafuerte,Mundo Guanaco,Dijo el Droguero al Drogador,33,274266,False,0.366,0.791,G,-7.131,major,0.103,0.000142,0.000224,0.0438,0.557,140.506,compas_4,heavy-metal,34,13.836357717687696,-0.0033698979591836684,3.4965075614664802,5.744562646538029,0.336734693877551
8242,5egFjQRWKSFGYfnPbE7gCg,Os Parazim,O Som do Bbq,Saveiro,50,164924,False,0.67,0.933,D,-2.427,minor,0.0345,0.429,0.0,0.306,0.852,128.019,compas_4,sertanejo,51,18.506432523878726,0.17009948979591838,3.912023005428146,7.0710678118654755,0.5102040816326531
8243,4WYPFnfPsXgZ8gDPlXiOHN,S3RL;Kitty & Lovely,Beat All the Odds,Beat All the Odds,25,181946,False,0.542,0.944,F,-1.443,major,0.0821,0.00326,0.0,0.159,0.642,175.007,compas_4,happy,26,11.36205005167573,-0.08500255102040816,3.2188758248682006,5.0,0.25510204081632654
8244,3FBImMhATpX2r02woWzcIN,Theo Parrish;Dwele,"Sound Signature Sounds, Vol. 2",I Can Take It,9,1002146,False,0.798,0.39,C_D,-17.027,major,0.126,0.0901,0.722,0.0996,0.256,116.066,compas_4,detroit-techno,10,5.368564050308867,-0.24826785714285715,2.1972245773362196,3.0,0.09183673469387754
8245,7osKwpe5bLHzz4ODiUr8jR,Amb,Blood in Blood Out,All Day (feat. Twiztid),14,211933,False,0.519,0.704,C_D,-5.754,minor,0.317,0.00479,0.0,0.14,0.454,78.671,compas_4,breakbeat,15,7.464761979067469,-0.19724744897959184,2.6390573296152584,3.7416573867739413,0.14285714285714285
8246,7GzSY3LxG4b3EUpzUlPjv2,Brenda Lee,Classic Christmas 2022,Rockin' Around The Christmas Tree,0,123453,False,0.631,0.569,F,-5.956,minor,0.0438,0.728,0.0,0.27,0.874,71.078,compas_4,rockabilly,1,0.0,-0.3401045918367347,0.0,0.0,0.0
8247,0GRmh4ZlobfhvDE9L4CbOs,XXXTENTACION;Ski Mask The Slump God,"XXXTENTACION Presents: Members Only, Vol. 3",Off the Wall!,65,203493,True,0.834,0.374,C_D,-10.173,major,0.333,0.123,0.0,0.134,0.545,140.001,compas_4,emo,66,22.189616450206024,0.3231607142857143,4.174387269895637,8.06225774829855,0.6632653061224489
8248,44Wxh9IQnoVNg5nvy9f1Zn,Panic! At The Disco,Rock - Best of 2022,Don't Let the Light Go Out,9,229517,False,0.492,0.59,E,-4.032,minor,0.0313,0.00109,0.0023,0.271,0.179,117.637,compas_4,rock,10,5.368564050308867,-0.24826785714285715,2.1972245773362196,3.0,0.09183673469387754
8249,45mrct9vkooXHydL1Td9fJ,Cameron's Bedtime Classics,Alice in Wonderland,Old Father William,18,123913,False,0.27,0.308,C,-14.577,major,0.0365,0.928,0.899,0.135,0.171,137.634,compas_4,disney,19,8.969625604450872,-0.15643112244897958,2.8903717578961645,4.242640687119285,0.18367346938775508
8250,7BhmwvCdQZNwuQXSHw5TzP,Alok;Alan Walker;KIDDO,Headlights (feat. KIDDO),Headlights (feat. KIDDO),70,158400,False,0.626,0.754,D,-6.217,minor,0.0269,0.00998,0.00404,0.157,0.317,100.015,compas_4,house,71,23.350843267495957,0.3741811224489796,4.248495242049359,8.366600265340756,0.7142857142857142
8251,1kR4gIb7nGxHPI3D2ifs59,,,,0,0,False,0.501,0.583,G,-9.46,minor,0.0605,0.69,0.00396,0.0747,0.734,138.391,compas_4,k-pop,1,0.0,-0.3401045918367347,0.0,0.0,0.0
8252,01xW1yKvTy9ycpo2qYCzcs,The Temptations,A Very 70s Christmas,Rudolph The Red-Nosed Reindeer - Stereo,0,189000,False,0.455,0.462,C,-11.23,major,0.0293,0.0577,0.0,0.285,0.689,94.271,compas_4,funk,1,0.0,-0.3401045918367347,0.0,0.0,0.0
8253,6lURqRzgfuHN5Czub5w9Px,Max Cooper,Yearning for the Infinite,Perpetual Motion,47,298986,False,0.717,0.621,B,-11.855,major,0.0536,0.675,0.926,0.111,0.224,118.977,compas_4,minimal-techno,48,17.726980966613603,0.1394872448979592,3.8501476017100584,6.855654600401044,0.47959183673469385
8254,3hz7CoOI6xruMKcQYq9zc6,Claire Rosinkranz,Frühstücksmusik Herbst/Winter 2022/2023,Backyard Boy,0,129240,False,0.817,0.635,F,-7.246,major,0.163,0.323,0.0,0.0738,0.454,138.015,compas_4,indie-pop,1,0.0,-0.3401045918367347,0.0,0.0,0.0
8255,0Nd4TdihAUearvj37QMvjF,Ilaiyaraaja,Panakkaran (Original Motion Picture Soundtrack),Ullukulla Chakaravarthy,46,271706,False,0.598,0.496,E,-8.787,major,0.0497,0.763,0.0,0.122,0.747,82.029,compas_4,k-pop,47,17.46345230595361,0.12928316326530612,3.828641396489095,6.782329983125268,0.4693877551020408
8256,3wnpIknGSkkcLRTQpkPXvX,Daichi Miura,Blizzard,Blizzard,33,314066,False,0.641,0.817,C_D,-3.287,major,0.0553,0.0673,0.000643,0.105,0.39,139.999,compas_4,j-pop,34,13.836357717687696,-0.0033698979591836684,3.4965075614664802,5.744562646538029,0.336734693877551
8257,3WfZC7nM0z2E7ztnjYv6te,Nogizaka46,僕だけの君 〜Under Super Best〜,ここにいる理由,31,235853,False,0.495,0.834,F_G,-4.449,minor,0.104,0.132,0.0,0.106,0.519,174.922,compas_4,j-idol,32,13.238600799126141,-0.02377806122448979,3.4339872044851463,5.5677643628300215,0.31632653061224486
8258,3weNRklVDqb4Rr5MhKBR3D,Ludovico Einaudi,Una Mattina,Nuvole Bianche,73,357706,False,0.191,0.0582,G_A,-25.398,major,0.0578,0.961,0.89,0.0941,0.0454,132.614,compas_2,classical,74,24.034005709017745,0.40479336734693877,4.290459441148391,8.54400374531753,0.7448979591836734
8259,1NAvb7rxR26xGIC9jthaEu,Norah Jones,Un tecito y a mimir,The Nearness Of You,0,189906,False,0.388,0.0378,C,-16.173,major,0.045,0.979,0.00021,0.0947,0.205,166.882,compas_3,jazz,1,0.0,-0.3401045918367347,0.0,0.0,0.0
8260,2mLtn7zqcqalNZSfQZ62ko,Geraldo Azevedo,Raízes e Frutos,Táxi Lunar,40,231066,False,0.655,0.47,E,-11.395,minor,0.0356,0.237,0.00163,0.128,0.577,145.703,compas_4,mpb,41,15.83934639933119,0.06805867346938776,3.6888794541139363,6.324555320336759,0.4081632653061224
8261,5qaEfEh1AtSdrdrByCP7qR,Imagine Dragons,Night Visions,Demons,84,177506,False,0.505,0.71,D_E,-3.015,major,0.0321,0.19,0.00025,0.269,0.428,89.938,compas_4,rock,85,26.461259201795908,0.5170382653061224,4.430816798843313,9.16515138991168,0.8571428571428571
